CO2,TVOC,TIMESTAMP
406.0,0.0,2019-08-24 14:21
408.0,1.0,2019-08-24 14:41
401.0,0,2019-08-24 15:01
403.0,0.0,2019-08-24 15:21
405.0,0.0,2019-08-24 15:41
402.0,0.0,2019-08-24 16:01
405.0,0.0,2019-08-24 16:21
406.0,0.0,2019-08-24 16:41
401.0,0,2019-08-24 17:01
402.0,0,2019-08-24 17:21
400.0,0,2019-08-24 17:41
404.0,0.0,2019-08-24 18:01
403.0,0,2019-08-24 18:21
404.0,0.0,2019-08-24 18:41
402.0,0,2019-08-24 19:01
403.0,0,2019-08-24 19:21
402.0,0,2019-08-24 19:41
403.0,0,2019-08-24 20:01
401.0,0,2019-08-24 20:21
401,0,2019-08-24 20:41
402.0,0.0,2019-08-24 21:01
404.0,0,2019-08-24 21:21
402.0,0,2019-08-24 21:41
407,0.0,2019-08-24 22:01
403,0.0,2019-08-24 22:21
402.0,0,2019-08-24 22:41
400.0,0,2019-08-24 23:01
405.0,0,2019-08-24 23:21
401,0,2019-08-24 23:41
401.0,0,2019-08-25 00:01
402.0,0,2019-08-25 00:21
403.0,0,2019-08-25 00:41
402.0,0,2019-08-25 01:01
400.0,0,2019-08-25 01:21
400,0,2019-08-25 01:41
401.0,0,2019-08-25 02:01
401,0,2019-08-25 02:21
403.0,0,2019-08-25 02:41
404.0,0.0,2019-08-25 03:01
400.0,0,2019-08-25 03:21
400,0,2019-08-25 03:41
401.0,0,2019-08-25 04:01
400,0,2019-08-25 04:21
401.0,0,2019-08-25 04:41
404.0,0,2019-08-25 05:01
403.0,0,2019-08-25 05:21
400.0,0,2019-08-25 05:41
404.0,0,2019-08-25 06:01
400.0,0,2019-08-25 06:21
401.0,0,2019-08-25 06:41
401.0,0,2019-08-25 07:01
401.0,0,2019-08-25 07:21
400.0,0,2019-08-25 07:41
404.0,0,2019-08-25 08:01
401.0,0,2019-08-25 08:21
404.0,0,2019-08-25 08:41
401.0,0,2019-08-25 09:01
401.0,0,2019-08-25 09:21
402.0,0,2019-08-25 09:41
407.0,1.0,2019-08-25 10:01
402.0,0,2019-08-25 10:21
400.0,0,2019-08-25 10:41
402.0,0,2019-08-25 11:01
401.0,0,2019-08-25 11:21
401.0,0,2019-08-25 11:41
404.0,0,2019-08-25 12:01
402.0,0,2019-08-25 12:21
403.0,0.0,2019-08-25 12:41
401.0,0.0,2019-08-25 13:01
402.0,0,2019-08-25 13:21
404.0,0.0,2019-08-25 14:01
402.0,0.0,2019-08-25 14:21
400.0,0,2019-08-25 14:41
402.0,0,2019-08-25 15:01
402.0,0,2019-08-25 15:21
404.0,0.0,2019-08-25 15:41
402.0,0,2019-08-25 16:01
406.0,0.0,2019-08-25 16:21
409.0,1.0,2019-08-25 16:41
408.0,1.0,2019-08-25 17:01
410.0,1.0,2019-08-25 17:21
402.0,0,2019-08-25 17:41
402.0,0,2019-08-25 18:01
401.0,0,2019-08-25 18:21
401.0,0,2019-08-25 18:41
402.0,0,2019-08-25 19:01
402.0,0,2019-08-25 19:21
403.0,0.0,2019-08-25 19:41
404.0,0.0,2019-08-25 20:01
401.0,0,2019-08-25 20:21
401.0,0,2019-08-25 20:41
401.0,0,2019-08-25 21:01
404.0,0.0,2019-08-25 21:21
402.0,0,2019-08-25 21:41
403.0,0,2019-08-25 22:01
403.0,0.0,2019-08-25 22:21
401.0,0,2019-08-25 22:41
405.0,1.0,2019-08-25 23:01
401,0,2019-08-25 23:21
402.0,0,2019-08-25 23:41
402.0,0,2019-08-26 00:01
402.0,0,2019-08-26 00:21
403.0,0,2019-08-26 00:41
402.0,0,2019-08-26 01:01
404.0,0,2019-08-26 01:21
401,0,2019-08-26 01:41
402.0,0,2019-08-26 02:01
400.0,0,2019-08-26 02:21
401.0,0,2019-08-26 02:41
402.0,0,2019-08-26 03:01
401.0,0,2019-08-26 03:21
400.0,0,2019-08-26 03:41
403.0,0.0,2019-08-26 04:01
401.0,0,2019-08-26 04:21
404.0,0,2019-08-26 04:41
403.0,0,2019-08-26 05:01
401.0,0,2019-08-26 05:21
401.0,0,2019-08-26 05:41
400.0,0,2019-08-26 06:01
400,0,2019-08-26 06:21
400,0,2019-08-26 06:41
401.0,0,2019-08-26 07:01
405.0,0,2019-08-26 07:21
404.0,0,2019-08-26 07:41
400.0,0,2019-08-26 08:01
401.0,0,2019-08-26 08:21
404.0,0.0,2019-08-26 08:41
405.0,0.0,2019-08-26 09:01
402.0,0,2019-08-26 09:21
405.0,0,2019-08-26 09:41
405.0,0.0,2019-08-26 10:01
405.0,0.0,2019-08-26 10:21
402.0,0,2019-08-26 10:41
405.0,0.0,2019-08-26 11:01
405.0,0.0,2019-08-26 11:21
402.0,0,2019-08-26 11:41
405.0,0.0,2019-08-26 12:01
400,0,2019-08-26 12:21
401,0,2019-08-26 12:41
401.0,0,2019-08-26 13:01
402.0,0,2019-08-26 13:21
400.0,0,2019-08-26 13:41
402.0,0,2019-08-26 14:21
402.0,0.0,2019-08-26 14:41
405.0,0.0,2019-08-26 15:01
405.0,0.0,2019-08-26 15:21
406.0,1.0,2019-08-26 15:41
405,0.0,2019-08-26 16:01
403.0,0.0,2019-08-26 16:21
404.0,0.0,2019-08-26 16:41
408.0,1.0,2019-08-26 17:21
401.0,0,2019-08-26 17:41
405.0,0.0,2019-08-26 18:01
401.0,0,2019-08-26 18:21
402.0,0,2019-08-26 18:41
402,0,2019-08-26 19:01
402.0,0,2019-08-26 19:21
402.0,0,2019-08-26 19:41
401.0,0,2019-08-26 20:01
403.0,0,2019-08-26 20:21
403.0,0.0,2019-08-26 20:41
418.0,2.0,2019-08-26 21:01
405.0,0.0,2019-08-26 21:21
402.0,0,2019-08-26 21:41
411.0,1.0,2019-08-26 22:01
402.0,0,2019-08-26 22:21
400,0,2019-08-26 22:41
402.0,0,2019-08-26 23:01
402.0,0.0,2019-08-26 23:21
402.0,0,2019-08-26 23:41
400.0,0,2019-08-27 00:01
404.0,0.0,2019-08-27 00:21
406.0,1.0,2019-08-27 00:41
403.0,0,2019-08-27 01:01
402.0,0.0,2019-08-27 01:21
401.0,0,2019-08-27 01:41
403.0,0,2019-08-27 02:01
402.0,0,2019-08-27 02:21
403.0,0,2019-08-27 02:41
400.0,0,2019-08-27 03:01
401,0,2019-08-27 03:21
403.0,0.0,2019-08-27 03:41
400,0,2019-08-27 04:01
403.0,0,2019-08-27 04:21
400,0,2019-08-27 04:41
402.0,0,2019-08-27 05:01
401.0,0,2019-08-27 05:21
403.0,0,2019-08-27 05:41
401,0,2019-08-27 06:01
401,0,2019-08-27 06:21
402.0,0,2019-08-27 06:41
401,0,2019-08-27 07:01
403.0,0,2019-08-27 07:21
404.0,0,2019-08-27 07:41
402.0,0,2019-08-27 08:01
400,0,2019-08-27 08:21
402.0,0.0,2019-08-27 08:41
401.0,0,2019-08-27 09:01
404.0,0,2019-08-27 09:21
402.0,0,2019-08-27 09:41
402.0,0.0,2019-08-27 10:01
402.0,0,2019-08-27 10:21
405.0,0.0,2019-08-27 10:41
403.0,0,2019-08-27 11:01
406.0,1.0,2019-08-27 11:21
403.0,0.0,2019-08-27 11:41
416.0,2.0,2019-08-27 12:01
401.0,0.0,2019-08-27 12:21
433.0,5.0,2019-08-27 12:41
403.0,0.0,2019-08-27 13:01
406.0,1.0,2019-08-27 13:21
415.0,2.0,2019-08-27 13:41
402.0,0.0,2019-08-27 14:01
402.0,0.0,2019-08-27 14:21
405.0,1.0,2019-08-27 14:41
401.0,0.0,2019-08-27 15:01
404.0,0.0,2019-08-27 15:21
404.0,0,2019-08-27 15:41
405.0,0.0,2019-08-27 16:01
404.0,0.0,2019-08-27 16:21
404.0,0.0,2019-08-27 16:41
400.0,0,2019-08-27 17:01
400,0,2019-08-27 17:21
405.0,0.0,2019-08-27 17:41
403.0,0,2019-08-27 18:01
400.0,0,2019-08-27 18:21
401.0,0,2019-08-27 18:41
405.0,0.0,2019-08-27 19:01
406.0,0.0,2019-08-27 19:21
404,0.0,2019-08-27 19:41
404.0,1.0,2019-08-27 20:01
400.0,0,2019-08-27 20:21
401.0,0,2019-08-27 20:41
413.0,2.0,2019-08-27 21:01
402.0,0.0,2019-08-27 21:21
405.0,0.0,2019-08-27 21:41
404.0,0.0,2019-08-27 22:01
405.0,0,2019-08-27 22:21
402.0,0,2019-08-27 22:41
403.0,0,2019-08-27 23:01
404.0,0,2019-08-27 23:21
407.0,1.0,2019-08-27 23:41
402.0,0.0,2019-08-28 00:01
401.0,0.0,2019-08-28 00:21
401.0,0,2019-08-28 00:41
405.0,0,2019-08-28 01:01
401.0,0,2019-08-28 01:21
402.0,0,2019-08-28 01:41
403.0,0,2019-08-28 02:01
400.0,0,2019-08-28 02:21
402.0,0,2019-08-28 03:01
402.0,0,2019-08-28 03:21
403.0,0.0,2019-08-28 03:41
401.0,0,2019-08-28 04:01
402.0,0,2019-08-28 04:21
402.0,0,2019-08-28 04:41
402.0,0,2019-08-28 05:01
403.0,0,2019-08-28 05:21
402.0,0,2019-08-28 05:41
401.0,0.0,2019-08-28 06:01
401.0,0,2019-08-28 06:21
404.0,0,2019-08-28 06:41
401.0,0,2019-08-28 07:01
403.0,0,2019-08-28 07:21
403,0,2019-08-28 07:41
404.0,0,2019-08-28 08:01
401.0,0,2019-08-28 08:21
411.0,1.0,2019-08-28 08:41
414.0,2.0,2019-08-28 09:01
400.0,0,2019-08-28 09:21
406,1.0,2019-08-28 09:41
404.0,0.0,2019-08-28 10:01
402.0,0,2019-08-28 10:21
402.0,0.0,2019-08-28 10:41
408.0,1.0,2019-08-28 11:01
406.0,1.0,2019-08-28 11:21
406.0,1.0,2019-08-28 11:41
403.0,0.0,2019-08-28 12:01
407.0,1.0,2019-08-28 12:21
401.0,0,2019-08-28 12:41
402.0,0,2019-08-28 13:01
403.0,0.0,2019-08-28 13:21
400,0,2019-08-28 13:41
401.0,0,2019-08-28 14:01
406.0,0.0,2019-08-28 14:21
406,1.0,2019-08-28 14:41
407.0,1.0,2019-08-28 15:01
401.0,0,2019-08-28 15:21
401.0,0,2019-08-28 15:41
400.0,0,2019-08-28 16:01
412.0,1.0,2019-08-28 16:21
402.0,0.0,2019-08-28 16:41
405.0,0.0,2019-08-28 17:01
401.0,0,2019-08-28 17:21
412.0,2.0,2019-08-28 17:41
403.0,0,2019-08-28 18:01
407.0,1.0,2019-08-28 18:21
401.0,0,2019-08-28 18:41
400,0,2019-08-28 19:01
407.0,0.0,2019-08-28 19:21
402.0,0,2019-08-28 19:41
401.0,0,2019-08-28 20:01
402.0,0,2019-08-28 20:21
400.0,0,2019-08-28 20:41
402.0,0,2019-08-28 21:01
400.0,0,2019-08-28 21:41
401.0,0,2019-08-28 22:01
400.0,0.0,2019-08-28 22:21
401.0,0,2019-08-28 22:41
403,0,2019-08-28 23:01
403.0,0.0,2019-08-28 23:21
413.0,2.0,2019-08-28 23:41
402.0,0.0,2019-08-29 00:01
403.0,0.0,2019-08-29 00:41
402,0.0,2019-08-29 01:01
401.0,0,2019-08-29 01:21
402.0,0,2019-08-29 01:41
405.0,0,2019-08-29 02:01
404.0,0,2019-08-29 02:21
401.0,0,2019-08-29 02:41
402.0,0,2019-08-29 03:01
401.0,0,2019-08-29 03:21
400,0,2019-08-29 03:41
405,0,2019-08-29 04:01
402.0,0,2019-08-29 04:21
404.0,0,2019-08-29 04:41
400,0,2019-08-29 05:01
401.0,0,2019-08-29 05:21
401.0,0,2019-08-29 05:41
400,0,2019-08-29 06:01
401.0,0,2019-08-29 06:21
400,0,2019-08-29 06:41
405.0,0,2019-08-29 07:01
402.0,0,2019-08-29 07:21
401.0,0,2019-08-29 07:41
402.0,0.0,2019-08-29 08:01
415.0,2.0,2019-08-29 08:21
409.0,1.0,2019-08-29 08:41
406.0,1.0,2019-08-29 09:01
402.0,0,2019-08-29 09:21
402.0,0,2019-08-29 09:41
404.0,0,2019-08-29 10:01
403.0,0.0,2019-08-29 10:21
402.0,0.0,2019-08-29 10:41
401.0,0,2019-08-29 11:01
402.0,0,2019-08-29 11:21
402.0,0,2019-08-29 12:01
400.0,0,2019-08-29 12:21
400.0,0,2019-08-29 12:41
401.0,0,2019-08-29 13:01
401.0,0,2019-08-29 13:21
405.0,0.0,2019-08-29 13:41
404.0,1.0,2019-08-29 14:21
402.0,0.0,2019-08-29 14:41
402.0,0,2019-08-29 15:01
411.0,1.0,2019-08-29 15:21
476.0,11.0,2019-08-29 16:01
414.0,2.0,2019-08-29 16:21
404.0,0.0,2019-08-29 16:41
411.0,1.0,2019-08-29 17:01
406.0,0.0,2019-08-29 17:21
429.0,4.0,2019-08-29 17:41
401.0,0,2019-08-29 18:01
400.0,0,2019-08-29 18:21
426.0,4.0,2019-08-29 18:41
409.0,1.0,2019-08-29 19:01
402.0,0,2019-08-29 19:21
402.0,0,2019-08-29 19:41
401.0,0,2019-08-29 20:01
403.0,0,2019-08-29 20:21
401.0,0,2019-08-29 20:41
403.0,0,2019-08-29 21:01
405,0,2019-08-29 21:21
403.0,0,2019-08-29 21:41
402.0,0,2019-08-29 22:01
400.0,0,2019-08-29 22:21
401,0,2019-08-29 22:41
400,0,2019-08-29 23:01
401.0,0,2019-08-29 23:21
400,0,2019-08-29 23:41
400,0,2019-08-30 00:01
403.0,0.0,2019-08-30 00:21
401.0,0,2019-08-30 00:41
401.0,0,2019-08-30 01:01
401.0,0,2019-08-30 01:21
407,0.0,2019-08-30 01:41
403.0,0,2019-08-30 02:01
402.0,0,2019-08-30 02:21
409.0,1.0,2019-08-30 02:41
402.0,0.0,2019-08-30 03:01
402.0,0.0,2019-08-30 03:21
404.0,0.0,2019-08-30 03:41
404,1.0,2019-08-30 04:01
403.0,0.0,2019-08-30 04:21
402.0,0,2019-08-30 04:41
404.0,0.0,2019-08-30 05:01
401.0,0.0,2019-08-30 05:21
402.0,0.0,2019-08-30 05:41
402.0,0,2019-08-30 06:01
401.0,0,2019-08-30 06:21
401.0,0,2019-08-30 06:41
402.0,0.0,2019-08-30 07:01
405.0,1.0,2019-08-30 07:21
401.0,0,2019-08-30 07:41
400.0,0,2019-08-30 08:01
401.0,0,2019-08-30 08:21
402.0,0.0,2019-08-30 08:41
401.0,0,2019-08-30 09:01
405.0,0.0,2019-08-30 09:21
400,0,2019-08-30 09:41
401.0,0,2019-08-30 10:01
404.0,0.0,2019-08-30 10:21
402.0,0.0,2019-08-30 10:41
400.0,0,2019-08-30 11:01
402.0,0,2019-08-30 11:21
402.0,0,2019-08-30 11:41
402.0,0,2019-08-30 12:01
402.0,0,2019-08-30 12:21
404.0,0.0,2019-08-30 12:41
400,0,2019-08-30 13:01
402.0,0.0,2019-08-30 13:21
402.0,0,2019-08-30 13:41
406.0,0.0,2019-08-30 14:01
400.0,0,2019-08-30 14:21
402.0,0,2019-08-30 14:41
402.0,0.0,2019-08-30 15:01
406.0,0.0,2019-08-30 15:21
404.0,0.0,2019-08-30 15:41
406.0,0.0,2019-08-30 16:01
401.0,0.0,2019-08-30 16:21
404.0,0.0,2019-08-30 16:41
402.0,0.0,2019-08-30 17:01
403.0,0,2019-08-30 17:21
401.0,0.0,2019-08-30 17:41
402.0,0,2019-08-30 18:01
402.0,0,2019-08-30 18:21
407,1.0,2019-08-30 18:41
402.0,0,2019-08-30 19:01
403.0,0.0,2019-08-30 19:21
400,0,2019-08-30 19:41
405.0,0.0,2019-08-30 20:01
405.0,0,2019-08-30 20:41
402.0,0,2019-08-30 21:01
400.0,0,2019-08-30 21:21
400.0,0,2019-08-30 21:41
402.0,0,2019-08-30 22:01
402.0,0.0,2019-08-30 22:21
401.0,0,2019-08-30 22:41
401,0,2019-08-30 23:01
402.0,0,2019-08-30 23:21
404.0,0,2019-08-30 23:41
400,0,2019-08-31 00:01
401,0,2019-08-31 00:21
405,0,2019-08-31 00:41
400.0,0,2019-08-31 01:01
402.0,0,2019-08-31 01:21
402.0,0,2019-08-31 01:41
401.0,0,2019-08-31 02:01
406.0,1.0,2019-08-31 02:21
401.0,0,2019-08-31 02:41
401.0,0.0,2019-08-31 03:01
403.0,0.0,2019-08-31 03:21
400.0,0,2019-08-31 03:41
405.0,0.0,2019-08-31 04:01
400.0,0,2019-08-31 04:21
400.0,0,2019-08-31 04:41
401.0,0,2019-08-31 05:01
411.0,1.0,2019-08-31 05:21
402.0,0.0,2019-08-31 05:41
406.0,1.0,2019-08-31 06:01
406.0,0.0,2019-08-31 06:21
401.0,0.0,2019-08-31 06:41
403.0,0.0,2019-08-31 07:01
402.0,0.0,2019-08-31 07:21
404.0,0.0,2019-08-31 07:41
400,0,2019-08-31 08:01
401,0,2019-08-31 08:21
401.0,0,2019-08-31 08:41
402,0,2019-08-31 09:01
401.0,0,2019-08-31 09:21
405.0,0.0,2019-08-31 09:41
402.0,0,2019-08-31 10:01
402.0,0,2019-08-31 10:21
404.0,0.0,2019-08-31 10:41
400.0,0,2019-08-31 11:01
403.0,0,2019-08-31 11:21
403.0,0,2019-08-31 11:41
401.0,0,2019-08-31 12:01
400.0,0,2019-08-31 12:21
401.0,0,2019-08-31 12:41
404.0,0.0,2019-08-31 13:01
401.0,0,2019-08-31 13:21
402.0,0,2019-08-31 13:41
406.0,0.0,2019-08-31 14:01
404.0,0.0,2019-08-31 14:21
405.0,0.0,2019-08-31 14:41
400.0,0,2019-08-31 15:01
401.0,0,2019-08-31 15:21
403.0,0.0,2019-08-31 15:41
405.0,1.0,2019-08-31 16:01
401.0,0,2019-08-31 16:41
401.0,0,2019-08-31 17:01
400.0,0,2019-08-31 17:21
401,0,2019-08-31 17:41
403.0,0,2019-08-31 18:01
402.0,0,2019-08-31 18:21
401.0,0,2019-08-31 18:41
401.0,0,2019-08-31 19:01
402.0,0.0,2019-08-31 19:21
401.0,0,2019-08-31 19:41
402.0,0,2019-08-31 20:01
402.0,0,2019-08-31 20:21
404.0,0,2019-08-31 20:41
402.0,0.0,2019-08-31 21:01
400.0,0,2019-08-31 21:21
402.0,0,2019-08-31 21:41
402.0,0,2019-08-31 22:01
400,0,2019-08-31 22:21
402.0,0,2019-08-31 22:41
400.0,0,2019-08-31 23:01
402.0,0,2019-08-31 23:21
401.0,0,2019-08-31 23:41
404.0,0,2019-09-01 00:01
400,0,2019-09-01 00:21
403.0,0.0,2019-09-01 00:41
400,0,2019-09-01 01:01
401.0,0,2019-09-01 01:21
400.0,0,2019-09-01 01:41
402.0,0,2019-09-01 02:01
402.0,0,2019-09-01 02:21
410.0,1.0,2019-09-01 02:41
403.0,0.0,2019-09-01 03:01
404.0,1.0,2019-09-01 03:21
403.0,0,2019-09-01 03:41
400.0,0,2019-09-01 04:01
403.0,0,2019-09-01 04:21
401.0,0,2019-09-01 04:41
401,0,2019-09-01 05:01
401,0,2019-09-01 05:21
402,0,2019-09-01 05:41
402.0,0,2019-09-01 06:01
402.0,0,2019-09-01 06:21
402.0,0,2019-09-01 06:41
402,0,2019-09-01 07:01
402.0,0,2019-09-01 07:21
402.0,0,2019-09-01 07:41
404.0,0.0,2019-09-01 08:01
400.0,0,2019-09-01 08:21
407,1,2019-09-01 08:41
403.0,0,2019-09-01 09:01
404.0,0,2019-09-01 09:21
400,0,2019-09-01 09:41
402.0,0.0,2019-09-01 10:01
403.0,0,2019-09-01 10:21
402.0,0,2019-09-01 10:41
403.0,0,2019-09-01 11:01
403.0,0,2019-09-01 11:21
402.0,0,2019-09-01 11:41
405.0,0.0,2019-09-01 12:01
402.0,0,2019-09-01 12:21
401.0,0,2019-09-01 12:41
403.0,0,2019-09-01 13:01
402.0,0,2019-09-01 13:21
404.0,0,2019-09-01 13:41
402.0,0.0,2019-09-01 14:01
401.0,0,2019-09-01 14:21
406.0,0.0,2019-09-01 14:41
401.0,0.0,2019-09-01 15:01
400.0,0,2019-09-01 15:21
404.0,0.0,2019-09-01 15:41
405.0,0.0,2019-09-01 16:01
401.0,0,2019-09-01 16:21
406.0,0.0,2019-09-01 16:41
400.0,0,2019-09-01 17:01
402.0,0,2019-09-01 17:21
401.0,0,2019-09-01 17:41
400,0,2019-09-01 18:01
405,0,2019-09-01 18:21
404.0,0,2019-09-01 18:41
400.0,0,2019-09-01 19:01
401.0,0,2019-09-01 19:21
401.0,0,2019-09-01 19:41
405.0,0,2019-09-01 20:01
401.0,0,2019-09-01 20:21
402.0,0,2019-09-01 20:41
401.0,0,2019-09-01 21:01
401.0,0,2019-09-01 21:21
402.0,0,2019-09-01 21:41
405.0,0.0,2019-09-01 22:01
403.0,0.0,2019-09-01 22:21
401.0,0,2019-09-01 22:41
400.0,0,2019-09-01 23:01
404.0,1.0,2019-09-01 23:21
402.0,0.0,2019-09-01 23:41
400,0,2019-09-02 00:01
402.0,0,2019-09-02 00:21
402.0,0,2019-09-02 00:41
401.0,0,2019-09-02 01:01
402.0,0,2019-09-02 01:21
402.0,0,2019-09-02 01:41
400.0,0,2019-09-02 02:01
403.0,0.0,2019-09-02 02:21
403,0.0,2019-09-02 02:41
402.0,0,2019-09-02 03:01
400,0,2019-09-02 03:21
403.0,0,2019-09-02 03:41
401.0,0,2019-09-02 04:01
403.0,0,2019-09-02 04:21
401.0,0,2019-09-02 04:41
401.0,0,2019-09-02 05:01
404.0,0.0,2019-09-02 05:21
403,0,2019-09-02 05:41
403.0,0,2019-09-02 06:01
401.0,0,2019-09-02 06:21
404.0,0.0,2019-09-02 06:41
400.0,0,2019-09-02 07:01
400.0,0,2019-09-02 07:21
400.0,0,2019-09-02 07:41
404.0,0.0,2019-09-02 08:01
402.0,0,2019-09-02 08:21
403,0,2019-09-02 08:41
403.0,0.0,2019-09-02 09:01
403.0,0,2019-09-02 09:21
403.0,0,2019-09-02 09:41
402,0,2019-09-02 10:01
401.0,0,2019-09-02 10:21
401.0,0.0,2019-09-02 10:41
402.0,0,2019-09-02 11:01
406.0,0.0,2019-09-02 11:21
402.0,0,2019-09-02 11:41
401.0,0,2019-09-02 12:01
400,0,2019-09-02 12:21
402.0,0,2019-09-02 12:41
400.0,0,2019-09-02 13:01
400.0,0,2019-09-02 13:21
401.0,0,2019-09-02 13:41
402.0,0,2019-09-02 14:01
400.0,0,2019-09-02 14:21
403.0,0.0,2019-09-02 14:41
400.0,0,2019-09-02 15:01
402.0,0.0,2019-09-02 15:21
400.0,0,2019-09-02 15:41
401.0,0,2019-09-02 16:01
409,1.0,2019-09-02 16:21
411.0,1.0,2019-09-02 16:41
402,0,2019-09-02 17:01
401.0,0,2019-09-02 17:41
402.0,0,2019-09-02 18:01
400.0,0,2019-09-02 18:21
401.0,0,2019-09-02 18:41
402.0,0,2019-09-02 19:01
402.0,0,2019-09-02 19:21
405.0,0.0,2019-09-02 19:41
402.0,0,2019-09-02 20:01
401.0,0,2019-09-02 20:21
401.0,0,2019-09-02 20:41
402.0,0,2019-09-02 21:21
402.0,0,2019-09-02 21:41
402.0,0.0,2019-09-02 22:01
403,0,2019-09-02 22:21
403.0,0.0,2019-09-02 22:41
402.0,0,2019-09-02 23:01
402.0,0,2019-09-02 23:41
400,0,2019-09-03 00:01
400.0,0.0,2019-09-03 00:41
401.0,0,2019-09-03 01:01
401.0,0,2019-09-03 01:21
403.0,0.0,2019-09-03 01:41
402,0,2019-09-03 02:41
401.0,0,2019-09-03 03:01
401.0,0,2019-09-03 03:21
402.0,0,2019-09-03 03:41
404.0,0,2019-09-03 04:01
402.0,0,2019-09-03 04:21
403.0,0.0,2019-09-03 04:41
403.0,0.0,2019-09-03 05:01
402.0,0,2019-09-03 05:21
401.0,0,2019-09-03 05:41
402.0,0,2019-09-03 06:01
403.0,0,2019-09-03 06:21
403.0,0,2019-09-03 06:41
404.0,0,2019-09-03 07:01
400,0,2019-09-03 07:21
402,0,2019-09-03 07:41
401.0,0.0,2019-09-03 08:01
401,0,2019-09-03 08:21
404.0,0.0,2019-09-03 08:41
401.0,0.0,2019-09-03 09:01
406,0,2019-09-03 09:21
402.0,0.0,2019-09-03 09:41
404.0,0,2019-09-03 10:01
402.0,0,2019-09-03 10:21
403.0,0.0,2019-09-03 10:41
401.0,0,2019-09-03 11:01
403.0,0.0,2019-09-03 11:21
401,0,2019-09-03 11:41
402.0,0,2019-09-03 12:01
404.0,0,2019-09-03 12:21
405.0,0.0,2019-09-03 12:41
402.0,0,2019-09-03 13:01
401.0,0,2019-09-03 13:21
403.0,0.0,2019-09-03 13:41
406.0,0.0,2019-09-03 14:01
401,0,2019-09-03 14:21
402.0,0,2019-09-03 14:41
401.0,0,2019-09-03 15:01
406.0,1.0,2019-09-03 15:21
401.0,0,2019-09-03 15:41
401.0,0,2019-09-03 16:01
404.0,0,2019-09-03 16:21
401.0,0,2019-09-03 16:41
402.0,0.0,2019-09-03 17:01
403,0.0,2019-09-03 17:21
403.0,0.0,2019-09-03 17:41
400.0,0,2019-09-03 18:21
401,0,2019-09-03 18:41
403,0,2019-09-03 19:01
403.0,0,2019-09-03 19:21
404.0,0,2019-09-03 19:41
401.0,0,2019-09-03 20:01
403.0,0.0,2019-09-03 20:21
400,0,2019-09-03 20:41
401,0,2019-09-03 21:01
400,0,2019-09-03 21:21
401.0,0,2019-09-03 21:41
401.0,0.0,2019-09-03 22:01
402.0,0,2019-09-03 22:21
401,0,2019-09-03 22:41
402.0,0,2019-09-03 23:01
402.0,0.0,2019-09-03 23:21
405.0,0.0,2019-09-03 23:41
401.0,0,2019-09-04 00:01
404.0,0.0,2019-09-04 00:21
402.0,0,2019-09-04 00:41
403.0,0.0,2019-09-04 01:01
402.0,0,2019-09-04 01:21
401.0,0,2019-09-04 01:41
403.0,0.0,2019-09-04 02:01
401.0,0,2019-09-04 02:21
401,0,2019-09-04 02:41
402.0,0,2019-09-04 03:01
402.0,0,2019-09-04 03:21
402.0,0.0,2019-09-04 03:41
401.0,0,2019-09-04 04:01
404.0,0.0,2019-09-04 04:21
400,0,2019-09-04 04:41
403.0,0.0,2019-09-04 05:21
405.0,1.0,2019-09-04 05:41
404.0,0.0,2019-09-04 06:01
410.0,1.0,2019-09-04 06:21
404,0.0,2019-09-04 06:41
402.0,0,2019-09-04 07:01
400,0,2019-09-04 07:21
401.0,0,2019-09-04 07:41
401.0,0,2019-09-04 08:01
401.0,0,2019-09-04 08:21
401.0,0,2019-09-04 08:41
403.0,0,2019-09-04 09:01
400,0,2019-09-04 09:21
404.0,0.0,2019-09-04 09:41
403.0,0,2019-09-04 10:01
405.0,0.0,2019-09-04 10:21
404.0,0,2019-09-04 10:41
404.0,0.0,2019-09-04 11:01
404.0,0,2019-09-04 11:21
402.0,0.0,2019-09-04 11:41
401.0,0,2019-09-04 12:01
402.0,0,2019-09-04 12:21
404.0,0,2019-09-04 12:41
401.0,0,2019-09-04 13:01
400,0,2019-09-04 13:21
403.0,0.0,2019-09-04 13:41
402.0,0.0,2019-09-04 14:01
400.0,0,2019-09-04 14:21
400.0,0,2019-09-04 14:41
401.0,0,2019-09-04 15:01
407.0,1.0,2019-09-04 15:21
400,0,2019-09-04 15:41
405.0,0.0,2019-09-04 16:01
409.0,1.0,2019-09-04 16:21
402.0,0.0,2019-09-04 16:41
406.0,1.0,2019-09-04 17:01
400.0,0,2019-09-04 17:21
400.0,0,2019-09-04 17:41
402.0,0,2019-09-04 18:01
404.0,0,2019-09-04 18:21
403.0,0,2019-09-04 18:41
403,0.0,2019-09-04 19:01
400.0,0,2019-09-04 19:21
400.0,0,2019-09-04 19:41
401.0,0,2019-09-04 20:01
402,0,2019-09-04 20:21
403.0,0.0,2019-09-04 20:41
400.0,0,2019-09-04 21:01
401.0,0,2019-09-04 21:21
404.0,0.0,2019-09-04 21:41
403.0,0,2019-09-04 22:01
402.0,0,2019-09-04 22:21
401.0,0,2019-09-04 22:41
403.0,0,2019-09-04 23:01
403.0,0,2019-09-04 23:21
405,0,2019-09-04 23:41
405,0,2019-09-05 00:01
